000000,0,2
000001,0,2
000002,0,2
000003,0,2
000004,0,2
000005,0,2
000006,0,2
000007,0,2
000008,0,2
000009,0,2
000010,0,2
000011,0,2
000012,0,2
000013,0,2
000014,0,2
000015,0,2
000016,0,2
000017,0,2
000018,0,2
000019,0,2
000020,0,2
000021,0,2
000022,0,2
000023,0,2
000024,0,2
000025,0,2
000026,0,2
000027,0,2
000028,0,2
000029,0,2
000030,0,2
000031,0,2
000032,0,2
000033,0,2
000034,0,2
000035,0,2
000036,0,2
000037,0,2
000038,0,2
000039,0,2
000040,0,2
000041,0,2
000042,0,2
000043,0,2
000044,0,2
000045,0,2
000046,0,2
000047,0,2
000048,0,2
000049,0,2
000050,0,2
000051,0,2
000052,0,2
000053,0,2
000054,0,2
000055,0,2
000056,0,2
000057,0,2
000058,0,2
000059,0,2
000060,0,2
000061,0,2
000062,0,2
000063,0,2
000064,0,2
000065,0,2
000066,0,2
000067,0,2
000068,0,2
000069,0,2
000070,0,2
000071,0,2
000072,0,2
000073,0,2
000074,0,2
000075,0,2
000076,0,2
000077,0,2
000078,0,2
000079,0,2
000080,0,2
000081,0,2
000082,0,2
000083,0,2
000084,0,2
000085,0,2
000086,0,2
000087,0,2
000088,0,2
000089,0,2
000090,0,2
000091,0,2
000092,0,2
000093,0,2
000094,0,2
000095,0,2
000096,0,2
000097,0,2
000098,0,2
000099,0,2
000100,0,2
000101,0,2
000102,0,2
000103,0,2
000104,0,2
000105,0,2
000106,0,2
000107,0,2
000108,0,2
000109,0,2
000110,0,2
000111,0,2
000112,0,2
000113,0,2
000114,0,2
000115,0,2
000116,0,2
000117,0,2
000118,0,2
000119,0,2
000120,0,2
000121,0,2
000122,0,2
000123,0,2
000124,0,2
000125,0,2
000126,0,2
000127,0,2
000128,0,2
000129,0,2
000130,0,2
000131,0,2
000132,0,2
000133,0,2
000134,0,2
000135,0,2
000136,0,2
000137,0,2
000138,0,2
000139,0,2
000140,0,2
000141,0,2
000142,0,2
000143,0,2
000144,0,2
000145,0,2
000146,0,2
000147,0,2
000148,0,2
000149,0,2
000150,0,2
000151,0,2
000152,0,2
000153,0,2
000154,0,2
000155,0,2
000156,0,2
000157,0,2
000158,0,2
000159,0,2
000160,0,2
000161,0,2
000162,0,2
000163,0,2
000164,0,2
000165,0,2
000166,0,2
000167,0,2
000168,0,2
000169,0,2
000170,0,2
000171,0,2
000172,0,2
000173,0,2
000174,0,2
000175,0,2
000176,0,2
000177,0,2
000178,0,2
000179,0,2
000180,0,2
000181,0,2
000182,0,2
000183,0,2
000184,0,2
000185,0,2
000186,0,2
000187,0,2
000188,0,2
000189,0,2
000190,0,2
000191,0,2
000192,0,2
000193,0,2
000194,0,2
000195,0,2
000196,0,2
000197,0,2
000198,0,2
000199,0,2
000200,0,2
000201,0,2
000202,0,2
000203,0,2
000204,0,2
000205,0,2
000206,0,2
000207,0,2
000208,0,2
000209,0,2
000210,0,2
000211,0,2
000212,0,2
000213,0,2
000214,0,2
000215,0,2
000216,0,2
000217,0,2
000218,0,2
000219,0,2
000220,0,2
000221,0,2
000222,0,2
000223,0,2
000224,0,2
000225,0,2
000226,0,2
000227,0,2
000228,0,2
000229,0,2
000230,0,2
000231,0,2
000232,0,2
000233,0,2
000234,0,2
000235,0,2
000236,0,2
000237,0,2
000238,0,2
000239,0,2
000240,0,2
000241,0,2
000242,0,2
000243,0,2
000244,0,2
000245,0,2
000246,0,2
000247,0,2
000248,0,2
000249,0,2
000250,0,2
000251,0,2
000252,0,2
000253,0,2
000254,0,2
000255,0,2
000256,0,2
000257,0,2
000258,0,2
000259,0,2
000260,0,2
000261,0,2
000262,0,2
000263,0,2
000264,0,2
000265,0,2
000266,0,2
000267,0,2
000268,0,2
000269,0,2
000270,0,2
000271,0,2
000272,0,2
000273,0,2
000274,0,2
000275,0,2
000276,0,2
000277,0,2
000278,0,2
000279,0,2
000280,0,2
000281,0,2
000282,0,2
000283,0,2
000284,0,2
000285,0,2
000286,0,2
000287,0,2
000288,0,2
000289,0,2
000290,0,2
000291,0,2
000292,0,2
000293,0,2
000294,0,2
000295,0,2
000296,0,2
000297,0,2
000298,0,2
000299,0,2
000300,0,2
000301,0,2
000302,0,2
000303,0,2
000304,0,2
000305,0,2
000306,0,2
000307,0,2
000308,0,2
000309,0,2
000310,0,2
000311,0,2
000312,0,2
000313,0,2
000314,0,2
000315,0,2
000316,0,2
000317,0,2
000318,0,2
000319,0,2
000320,0,2
000321,0,2
000322,0,2
000323,0,2
000324,0,2
000325,0,2
000326,0,2
000327,0,2
000328,0,2
000329,0,2
000330,0,2
000331,0,2
000332,0,2
000333,0,2
000334,0,2
000335,0,2
000336,0,2
000337,0,2
000338,0,2
000339,0,2
000340,0,2
000341,0,2
000342,0,2
000343,0,2
000344,0,2
000345,0,2
000346,0,2
000347,0,2
000348,0,2
000349,0,2
000350,0,2
000351,0,2
000352,0,2
000353,0,2
000354,0,2
000355,0,2
000356,0,2
